title,price,price_numeric,beds,baths,area,area_sqft,price_per_sqft,property_type,featured,photo_count,description,description_length,city,listing_mode,scraped_date,url
2 Bed Furnished Apartment For Rent In Bahria Town Phase 7 Bin Chirag Height,PKR 1 Lakh,100000,1,2,"1,000 sqft",1000.0,100,Flat,False,13,13Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Flats_Rent_Rawalpindi,for_rent,2026-07-24,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_7_2_bed_furnished_apartment_for_rent_in_bahria_town_phase_7_bin_chirag_height-49421815-3047-4.html
Bahria Town Phase 8 Business District 02 Bedroom Apartments For Rent Available,PKR 35 Thousand,35000,35,2,900 sqft,900.0,38,Flat,False,13,13Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Flats_Rent_Rawalpindi,for_rent,2026-07-24,https://www.zameen.com/Property/bahria_town_phase_8_bahria_business_district_bahria_town_phase_8_business_district_02_bedroom_apartments_for_rent_available-49864492-9033-4.html
Rawalpindi Bahria Town Phase 7 River Hills 2 Bedroom Luxury Furnished Apartment Available For Rent,PKR 1.2 Lakh,120000,1,2,"1,600 sqft",1600.0,75,Flat,False,11,11Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Flats_Rent_Rawalpindi,for_rent,2026-07-24,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_7_rawalpindi_bahria_town_phase_7_river_hills_2_bedroom_luxury_furnished_apartment_available_for_rent-51254583-3047-4.html
One Bedroom Luxury Furnished Apartment,PKR 70 Thousand,70000,70,1,800 sqft,800.0,87,Flat,False,14,14Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Flats_Rent_Rawalpindi,for_rent,2026-07-24,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_7_one_bedroom_luxury_furnished_apartment-51802611-3047-4.html
Two Bedroom Luxury Apartment For Rent,PKR 90 Thousand,90000,90,2,"1,200 sqft",1200.0,75,Flat,False,15,15Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Flats_Rent_Rawalpindi,for_rent,2026-07-24,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_7_two_bedroom_luxury_apartment_for_rent-51802705-3047-4.html
Two Bedroom Luxury Furnished Apartment For Rent,PKR 1 Lakh,100000,1,2,"1,000 sqft",1000.0,100,Flat,False,14,14Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Flats_Rent_Rawalpindi,for_rent,2026-07-24,https://www.zameen.com/Property/bahria_town_phase_7_bahria_heights_5_two_bedroom_luxury_furnished_apartment_for_rent-51928781-17565-4.html
One Bed Room Luxury Furnished Apartment For Rent Phase 7,PKR 70 Thousand,70000,70,1,900 sqft,900.0,77,Flat,False,18,18Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Flats_Rent_Rawalpindi,for_rent,2026-07-24,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_7_one_bed_room_luxury_furnished_apartment_for_rent_phase_7-52065584-3047-4.html
Height 5 Semi Furnished Corner Or Beautiful View One Bed Room Apartment For Rent,PKR 65 Thousand,65000,65,2,"1,500 sqft",1500.0,43,Flat,False,19,19Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Flats_Rent_Rawalpindi,for_rent,2026-07-24,https://www.zameen.com/Property/bahria_town_phase_7_bahria_heights_5_height_5_semi_furnished_corner_or_beautiful_view_one_bed_room_apartment_for_rent-52133316-17565-4.html
One Bed Room Luxury Furnished Apartment For Rent,PKR 60 Thousand,60000,60,1,600 sqft,600.0,100,Flat,False,7,7Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,80,Flats_Rent_Rawalpindi,for_rent,2026-07-24,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_7_one_bed_room_luxury_furnished_apartment_for_rent-52326265-3047-4.html
One Bed Ultra Luxury Furnished Apartment Available For Rent In Phase 8,PKR 70 Thousand,70000,70,1,850 sqft,850.0,82,Flat,False,29,29Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Flats_Rent_Rawalpindi,for_rent,2026-07-24,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_8_one_bed_ultra_luxury_furnished_apartment_available_for_rent_in_phase_8-52524031-3048-4.html
One Bed Semi Furnished Apartment Available For Rent In Phase 8 Bussniss District,PKR 40 Thousand,40000,40,1,655 sqft,655.0,61,Flat,False,10,10Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Flats_Rent_Rawalpindi,for_rent,2026-07-24,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_8_one_bed_semi_furnished_apartment_available_for_rent_in_phase_8_bussniss_district-52916941-3048-4.html
One Bedroom Luxury Furnished Apartment For Rent,PKR 70 Thousand,70000,70,1,800 sqft,800.0,87,Flat,False,11,11Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Flats_Rent_Rawalpindi,for_rent,2026-07-24,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_7_one_bedroom_luxury_furnished_apartment_for_rent-53201920-3047-4.html
One Bed Luxury Furnished Apartment Available For Rent In Phase 8,PKR 65 Thousand,65000,65,1,635 sqft,635.0,102,Flat,False,27,27Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Flats_Rent_Rawalpindi,for_rent,2026-07-24,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_8_one_bed_luxury_furnished_apartment_available_for_rent_in_phase_8-53648639-3048-4.html
600 Square Feet Flat For Rent In Bahria Town Rawalpindi,PKR 65 Thousand,65000,1,1,600 sqft,600.0,108,Flat,False,9,9Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,80,Flats_Rent_Rawalpindi,for_rent,2026-07-24,https://www.zameen.com/Property/bahria_town_phase_8_bahria_business_district_600_square_feet_flat_for_rent_in_bahria_town_rawalpindi-53678568-9033-4.html
One Bed Luxury Furnished Apartment Available For Rent In Business District,PKR 65 Thousand,65000,65,1,700 sqft,700.0,92,Flat,False,16,16Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Flats_Rent_Rawalpindi,for_rent,2026-07-24,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_8_one_bed_luxury_furnished_apartment_available_for_rent_in_business_district-54246236-3048-4.html
Fully furnished | 2 bedrooms | spacious,PKR 90 Thousand,90000,90,2,"1,400 sqft",1400.0,64,Flat,False,22,22Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Flats_Rent_Rawalpindi,for_rent,2026-07-24,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_7_fully_furnished_2_bedrooms_spacious-53801063-3047-4.html
Ultra Luxury Furnished 2 Bed Apartment Available For Rent Bahria Town Rawalpindi,PKR 1.4 Lakh,140000,1,3,"1,200 sqft",1200.0,116,Flat,False,17,17Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Flats_Rent_Rawalpindi,for_rent,2026-07-24,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_7_ultra_luxury_furnished_2_bed_apartment_available_for_rent_bahria_town_rawalpindi-54236792-3047-4.html
Affordable Luxury 1 Bed Furnished,PKR 45 Thousand,45000,45,1,500 sqft,500.0,90,Flat,False,6,6Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,80,Flats_Rent_Rawalpindi,for_rent,2026-07-24,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_-_safari_villas_affordable_luxury_1_bed_furnished-51980205-3078-4.html
Affordable 1 Bed Fully Furnished Flat,PKR 45 Thousand,45000,45,1,700 sqft,700.0,64,Flat,False,12,12Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Flats_Rent_Rawalpindi,for_rent,2026-07-24,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_-_safari_villas_affordable_1_bed_fully_furnished_flat-52330588-3078-4.html
"1-Bed Fully Furnished Apartment For Rent Bahria Town Phase 6   Location: Bahria Town Phase 6, Rawalpindi",PKR 50 Thousand,50000,50,1,600 sqft,600.0,83,Flat,False,9,9Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,80,Flats_Rent_Rawalpindi,for_rent,2026-07-24,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_6_1-bed_fully_furnished_apartment_for_rent_bahria_town_phase_6_location_bahria_town_phase_6_rawalpindi-53663285-3046-4.html
